 &plot nbnd=  30, nks=   100 /
   11.962   14.706   15.002   16.144   17.634   20.367   21.199   22.027   22.744   23.662
   24.705   26.422   27.378   28.075   28.560   29.679   30.446   31.246   31.666   32.570
           -0.789474  0.710526  0.000000
   -6.824   -6.602   -6.584   -6.547   -6.501   -1.586    1.974    4.291    5.586   10.018
   11.959   14.833   15.062   16.020   17.563   20.413   21.299   22.013   22.647   23.633
   24.667   26.500   27.400   28.243   28.498   29.477   30.427   31.246   31.650   32.633
           -0.776316  0.723684  0.000000
   -6.824   -6.601   -6.584   -6.547   -6.501   -1.588    1.974    4.285    5.615    9.969
   11.957   14.947   15.104   15.912   17.510   20.446   21.385   21.997   22.571   23.612
   24.639   26.561   27.413   28.344   28.526   29.275   30.414   31.246   31.638   32.682
           -0.763158  0.736842  0.000000
   -6.824   -6.601   -6.584   -6.547   -6.501   -1.589    1.973    4.282    5.632    9.940
   11.956   15.040   15.120   15.833   17.477   20.466   21.446   21.981   22.522   23.599
   24.622   26.600   27.419   28.339   28.685   29.074   30.406   31.246   31.631   32.713
           -0.750000  0.750000  0.000000
   -6.824   -6.600   -6.584   -6.547   -6.501   -1.590    1.973    4.281    5.638    9.930
   11.956   15.089   15.110   15.804   17.466   20.473   21.469   21.974   22.505   23.595
   24.616   26.614   27.421   28.331   28.860   28.892   30.403   31.246   31.628   32.724
